age,dependents,work_experience,monthly_income,annual_income,existing_loans,existing_emi,savings,assets,cibil_score,loan_amount,interest_rate,loan_tenure,dti_ratio,loan_to_income_ratio,gender,marital_status,education,occupation,loan_type,default,gender_enc,marital_enc,education_enc,occupation_enc,loan_type_enc
38,1,21.985605446778184,66469.9,797638.76,1,12730.15,966435.0,1119159.63,651,1508178.97,11.69,12,0.1915,1.8908,Female,Divorced,Graduate,Self-employed,Personal Loan,0,0,0,0,3,5
21,1,14.920321044423105,24612.6,295351.22,4,4165.6,109312.45,166334.61,844,311714.32,10.29,48,0.1692,1.0554,Male,Married,Post Graduate,Student,Vehicle Loan,0,1,1,3,4,6
34,2,18.820869125050336,22145.87,265750.41,1,1258.83,148550.91,494015.61,509,627214.51,10.07,120,0.0568,2.3602,Male,Single,Graduate,Self-employed,Gold Loan,1,1,2,0,3,3
22,3,25.299571948605525,20535.67,246428.01,1,9058.65,459865.76,1446529.54,795,288478.14,13.02,180,0.4411,1.1706,Female,Single,Graduate,Self-employed,Business Loan,0,0,2,0,3,1
48,3,1.210067510605296,32234.38,386812.59,3,9918.96,169265.36,807524.98,681,211527.62,7.16,24,0.3077,0.5468,Female,Single,Post Graduate,Government,Agricultural Loan,0,0,2,3,1,0
50,0,27.71449750294985,40531.56,486378.68,0,16140.95,688437.71,2601632.66,780,1569964.15,8.76,36,0.3982,3.2279,Male,Divorced,Graduate,Self-employed,Education Loan,0,1,0,0,3,2
58,1,9.926921711175305,16958.76,203505.16,1,3150.51,393239.34,855645.73,304,694990.71,7.85,12,0.1858,3.4151,Female,Married,PhD,Government,Personal Loan,1,0,1,2,1,5
24,4,1.4036207244123255,19183.63,230203.53,3,3934.91,71912.47,118366.86,333,1244442.39,7.25,120,0.2051,5.4058,Male,Single,Post Graduate,Business,Education Loan,1,1,2,3,0,2
21,0,25.062856084334562,23940.1,287281.23,4,3801.94,243738.63,1071994.92,444,166065.89,8.93,48,0.1588,0.5781,Male,Single,High School,Student,Personal Loan,1,1,2,1,4,5
28,3,28.02462077871554,20475.96,245711.52,2,4488.6,125936.15,357469.32,650,557231.06,13.92,180,0.2192,2.2678,Male,Single,Post Graduate,Salaried,Gold Loan,0,1,2,3,2,3
49,0,23.058660356141118,37125.34,445504.04,0,11330.23,226312.89,817867.18,882,664399.73,8.89,60,0.3052,1.4913,Female,Divorced,PhD,Student,Education Loan,0,0,0,2,4,2
59,1,24.135463296914697,45104.3,541251.65,2,11117.85,168540.1,549537.54,764,227352.53,11.65,240,0.2465,0.42,Male,Divorced,High School,Self-employed,Agricultural Loan,0,1,0,1,3,0
23,3,26.139250607761095,41536.35,498436.23,3,17402.01,662076.05,946653.15,647,1454642.57,7.83,84,0.419,2.9184,Male,Single,Post Graduate,Government,Home Loan,0,1,2,3,1,4
52,1,15.67090594264717,41572.71,498872.48,1,18710.61,755205.66,927568.91,424,363517.93,11.21,24,0.4501,0.7287,Male,Married,Post Graduate,Salaried,Personal Loan,1,1,1,3,2,5
30,0,20.413886395390634,98972.27,1187667.29,3,23242.84,1639600.42,4112237.14,570,635970.99,13.89,12,0.2348,0.5355,Male,Single,Graduate,Salaried,Business Loan,1,1,2,0,2,1
30,2,8.59354745750002,46826.76,561921.15,0,5613.31,1042696.13,2550644.51,656,284871.45,9.04,12,0.1199,0.507,Male,Divorced,High School,Self-employed,Business Loan,0,1,0,1,3,1
39,4,7.491015447932664,58126.59,697519.12,0,27470.41,252886.29,934463.5,826,170156.52,12.94,240,0.4726,0.2439,Male,Single,PhD,Salaried,Vehicle Loan,0,1,2,2,2,6
54,4,18.268279399076317,28317.37,339808.4,4,10407.18,236632.48,835029.07,797,918454.9,13.98,12,0.3675,2.7029,Male,Married,PhD,Government,Agricultural Loan,0,1,1,2,1,0
53,2,22.03823299011047,63984.98,767819.79,3,20479.26,571077.14,2784437.2,452,599143.75,11.12,36,0.3201,0.7803,Female,Divorced,Post Graduate,Self-employed,Agricultural Loan,1,0,0,3,3,0
43,2,11.91421673316699,27517.8,330213.65,0,10256.07,174404.77,773031.35,352,534881.95,9.17,24,0.3727,1.6198,Male,Married,Graduate,Student,Education Loan,0,1,1,0,4,2
48,2,12.008732412928833,46484.26,557811.1,3,1765.98,198520.96,592849.11,448,354146.19,11.71,48,0.038,0.6349,Male,Married,PhD,Self-employed,Business Loan,1,1,1,2,3,1
52,1,28.627007038794005,15949.45,191393.45,4,539.3,194490.51,583491.26,802,586227.79,12.91,12,0.0338,3.0629,Male,Single,Graduate,Self-employed,Vehicle Loan,0,1,2,0,3,6
27,3,15.553811813173628,40124.42,481493.08,4,3071.94,810196.82,2994906.25,749,1218327.96,8.2,12,0.0766,2.5303,Female,Divorced,High School,Salaried,Education Loan,0,0,0,1,2,2
49,2,29.588528274381055,20226.96,242723.57,3,1491.24,464298.11,676186.27,518,256005.03,10.17,48,0.0737,1.0547,Female,Divorced,Graduate,Business,Agricultural Loan,1,0,0,0,0,0
28,1,25.88527999998037,63679.72,764156.62,0,13394.09,253116.34,1265470.91,576,692607.08,9.23,48,0.2103,0.9064,Male,Divorced,Graduate,Salaried,Gold Loan,0,1,0,0,2,3
21,0,19.189729518043094,61422.15,737065.86,1,4834.05,1224304.24,3765020.08,751,520212.26,8.98,120,0.0787,0.7058,Male,Married,Post Graduate,Business,Vehicle Loan,0,1,1,3,0,6
23,0,0.27406778779275554,27447.31,329367.76,1,11727.22,547995.65,2542491.31,727,381729.81,13.03,180,0.4273,1.159,Female,Divorced,PhD,Self-employed,Agricultural Loan,0,0,0,2,3,0
44,2,8.877754850043667,124211.99,1490543.84,4,35903.28,1235474.13,6016049.04,382,118605.09,9.95,180,0.289,0.0796,Male,Married,High School,Self-employed,Personal Loan,1,1,1,1,3,5
43,0,12.52931353338608,30591.36,367096.37,0,5632.82,108008.36,359297.47,517,438189.17,9.37,180,0.1841,1.1937,Male,Divorced,PhD,Student,Home Loan,0,1,0,2,4,4
28,2,19.584447292055557,13805.03,165660.42,4,480.57,328148.22,463802.92,826,757781.84,11.22,240,0.0348,4.5743,Male,Single,High School,Salaried,Gold Loan,0,1,2,1,2,3
57,0,11.865692192668355,22754.75,273057.01,4,6724.35,365865.44,1204935.09,703,573307.75,8.54,12,0.2955,2.0996,Male,Married,High School,Student,Education Loan,0,1,1,1,4,2
23,0,24.834716551257113,19409.45,232913.41,4,1130.92,457878.67,1552469.57,589,139952.84,8.61,240,0.0583,0.6009,Male,Single,PhD,Government,Personal Loan,1,1,2,2,1,5
53,3,19.887158146106973,45604.48,547253.77,4,16947.09,552912.23,2298330.4,719,1199774.43,10.64,180,0.3716,2.1924,Female,Single,High School,Self-employed,Education Loan,0,0,2,1,3,2
48,3,10.414802557968217,17305.54,207666.53,3,6946.08,174603.23,208287.17,638,1653386.44,9.86,12,0.4014,7.9617,Male,Single,PhD,Student,Vehicle Loan,1,1,2,2,4,6
28,0,23.533021420296627,26277.59,315331.03,3,7147.19,175672.65,503348.07,718,405307.84,9.06,120,0.272,1.2853,Male,Single,Graduate,Government,Vehicle Loan,0,1,2,0,1,6
54,3,9.092709431094978,43858.83,526305.94,0,3280.7,1036040.08,4860147.97,506,2810466.59,7.38,240,0.0748,5.34,Female,Married,High School,Business,Home Loan,1,0,1,1,0,4
55,2,1.8835982170976673,39465.71,473588.55,0,15527.05,269350.22,1337376.72,564,227831.1,10.65,48,0.3934,0.4811,Female,Divorced,PhD,Salaried,Vehicle Loan,1,0,0,2,2,6
52,4,5.176688591915054,36041.05,432492.54,2,5547.22,55739.04,98408.99,335,159902.7,12.72,240,0.1539,0.3697,Female,Married,Graduate,Government,Gold Loan,0,0,1,0,1,3
44,2,0.08221478318375941,39167.41,470008.92,1,4360.37,500824.81,2244895.09,672,196445.94,12.96,12,0.1113,0.418,Male,Single,Graduate,Salaried,Education Loan,0,1,2,0,2,2
34,3,24.970508407335693,29076.92,348923.02,3,6841.17,281236.64,445760.71,787,538267.55,8.65,240,0.2353,1.5427,Female,Single,Graduate,Self-employed,Education Loan,0,0,2,0,3,2
52,1,18.81325487728733,13873.68,166484.15,0,6400.25,97279.43,424595.32,558,106651.45,11.2,84,0.4613,0.6406,Female,Divorced,Graduate,Business,Gold Loan,1,0,0,0,0,3
63,0,17.117079322596524,28621.03,343452.37,4,4255.57,446373.21,941450.62,830,344989.66,12.99,48,0.1487,1.0045,Female,Single,High School,Self-employed,Vehicle Loan,0,0,2,1,3,6
36,3,19.8614476366249,48110.22,577322.62,3,21783.79,451186.2,2183064.89,322,4628022.68,9.86,60,0.4528,8.0164,Male,Married,PhD,Government,Vehicle Loan,1,1,1,2,1,6
24,3,19.60794975004699,33451.07,401412.82,1,897.38,342932.67,1296966.92,403,132845.29,13.52,120,0.0268,0.3309,Male,Married,PhD,Business,Gold Loan,1,1,1,2,0,3
57,3,16.964998225670847,45930.88,551170.61,3,1918.16,70276.5,182468.88,540,285589.97,13.32,48,0.0418,0.5182,Male,Married,Graduate,Government,Home Loan,1,1,1,0,1,4
41,2,25.27230137006006,25538.19,306458.26,1,8919.99,371545.68,789123.4,552,193135.13,8.46,180,0.3493,0.6302,Male,Married,Post Graduate,Salaried,Agricultural Loan,0,1,1,3,2,0
34,0,13.228410301089612,65946.67,791360.03,2,6284.48,251100.76,487374.04,441,352267.56,8.81,36,0.0953,0.4451,Male,Single,Post Graduate,Self-employed,Agricultural Loan,0,1,2,3,3,0
51,4,24.144283412931696,10000.0,120000.0,0,1583.1,59175.12,220318.98,750,334862.17,8.26,24,0.1583,2.7905,Male,Divorced,Post Graduate,Salaried,Personal Loan,0,1,0,3,2,5
38,3,23.599010540467305,39531.94,474383.32,1,2695.54,691560.34,3169534.47,606,258939.83,8.37,12,0.0682,0.5458,Male,Married,Post Graduate,Business,Personal Loan,0,1,1,3,0,5
27,1,5.985145075630682,81579.09,978949.03,2,13552.26,669322.36,2690520.51,799,390411.34,13.36,84,0.1661,0.3988,Male,Single,Graduate,Student,Vehicle Loan,0,1,2,0,4,6
30,0,13.612901388444769,89198.46,1070381.58,3,12508.3,424034.74,1839957.21,307,734220.35,13.52,24,0.1402,0.6859,Male,Married,Post Graduate,Salaried,Business Loan,1,1,1,3,2,1
27,4,25.047966718855825,31599.74,379196.93,0,11634.04,451268.21,1861722.84,368,1340129.32,7.36,180,0.3682,3.5341,Male,Divorced,Post Graduate,Business,Personal Loan,0,1,0,3,0,5
53,1,24.925655755874487,16387.61,196651.37,1,5752.24,97388.37,478818.75,874,352377.95,11.16,48,0.351,1.7919,Female,Single,Graduate,Business,Personal Loan,0,0,2,0,0,5
43,4,0.7201968662350511,82444.75,989337.05,1,39364.37,596281.6,2403742.13,367,444465.68,10.95,240,0.4775,0.4493,Female,Married,PhD,Government,Business Loan,1,0,1,2,1,1
41,4,6.691503672887613,35202.8,422433.6,0,12750.84,538279.12,990925.6,707,640884.58,9.73,48,0.3622,1.5171,Male,Divorced,PhD,Salaried,Personal Loan,0,1,0,2,2,5
39,0,12.716231899623649,33011.73,396140.78,3,11468.57,594766.46,2478031.31,817,164617.07,11.42,48,0.3474,0.4156,Male,Single,High School,Self-employed,Vehicle Loan,0,1,2,1,3,6
39,2,1.41463060002328,21253.72,255044.64,3,7377.21,382825.68,876011.36,418,391554.19,13.63,180,0.3471,1.5352,Male,Single,PhD,Salaried,Agricultural Loan,1,1,2,2,2,0
56,1,7.818738686840811,17155.39,205864.64,4,7573.82,207436.05,1033695.21,330,295249.37,8.19,180,0.4415,1.4342,Female,Married,High School,Government,Education Loan,1,0,1,1,1,2
49,3,7.748995166452717,50935.63,611227.53,3,7544.5,583153.28,1461784.78,817,947466.05,7.84,60,0.1481,1.5501,Male,Single,High School,Business,Vehicle Loan,0,1,2,1,0,6
38,4,6.437051459624609,54280.64,651367.66,0,8144.6,1037619.96,2252854.53,782,1796696.68,7.23,36,0.15,2.7583,Female,Single,High School,Self-employed,Vehicle Loan,0,0,2,1,3,6
22,1,11.899769360454176,40983.56,491802.77,2,15188.79,222942.34,436267.83,506,237601.45,9.55,24,0.3706,0.4831,Female,Married,PhD,Student,Business Loan,1,0,1,2,4,1
21,0,24.390323217529325,22961.46,275537.55,0,2625.7,103341.65,375549.61,878,1231806.3,9.36,240,0.1144,4.4706,Male,Married,Graduate,Self-employed,Home Loan,0,1,1,0,3,4
25,1,7.32340923721737,19168.06,230016.74,1,8740.83,312209.13,448608.41,686,137764.65,10.02,240,0.456,0.5989,Female,Single,Graduate,Salaried,Home Loan,0,0,2,0,2,4
40,3,17.46201935973798,15377.35,184528.18,4,4111.76,160211.35,771295.83,711,519456.81,10.52,60,0.2674,2.8151,Male,Married,PhD,Self-employed,Vehicle Loan,0,1,1,2,3,6
31,3,16.727341808488895,25943.41,311320.92,4,3893.13,449598.37,978888.38,669,544703.8,12.3,180,0.1501,1.7497,Male,Married,High School,Salaried,Gold Loan,0,1,1,1,2,3
62,0,24.537722487124974,19860.49,238325.94,2,7706.86,137073.27,299039.37,652,134978.18,9.74,120,0.388,0.5664,Female,Single,Post Graduate,Self-employed,Gold Loan,0,0,2,3,3,3
22,1,11.819982165985456,13022.24,156266.92,1,2033.56,110325.14,130654.13,635,228035.95,9.31,36,0.1562,1.4593,Female,Married,Graduate,Salaried,Agricultural Loan,0,0,1,0,2,0
23,2,6.70705854403557,53680.6,644167.24,3,25854.68,1160767.13,2303043.33,588,210959.9,12.79,60,0.4816,0.3275,Female,Divorced,Post Graduate,Business,Home Loan,1,0,0,3,0,4
43,2,26.745619469543765,16457.91,197494.96,3,8088.98,176068.4,471144.51,439,154953.54,12.95,240,0.4915,0.7846,Female,Single,Post Graduate,Business,Business Loan,1,0,2,3,0,1
32,4,24.988411892603445,65535.92,786430.99,3,21849.55,956295.49,2370107.18,599,52419.07,8.63,48,0.3334,0.0667,Male,Single,Post Graduate,Salaried,Home Loan,1,1,2,3,2,4
40,4,18.64511038821735,46002.13,552025.59,0,2613.7,158877.13,332383.61,312,374819.72,9.2,36,0.0568,0.679,Female,Divorced,PhD,Salaried,Education Loan,0,0,0,2,2,2
25,1,2.797181283703214,43330.18,519962.18,3,5702.44,221550.29,257657.53,727,412743.22,12.78,120,0.1316,0.7938,Female,Married,High School,Student,Home Loan,0,0,1,1,4,4
57,4,0.4835348763970271,98635.39,1183624.71,1,25419.18,180050.8,396530.46,699,410158.78,7.56,180,0.2577,0.3465,Male,Married,PhD,Salaried,Agricultural Loan,0,1,1,2,2,0
58,3,5.478738634239882,16789.66,201475.9,4,7147.76,180665.6,743136.12,408,816322.59,9.28,60,0.4257,4.0517,Female,Married,High School,Government,Business Loan,1,0,1,1,1,1
50,0,5.899156753095134,61344.65,736135.77,0,5670.9,1456638.47,4013285.37,784,93876.46,10.14,180,0.0924,0.1275,Female,Single,High School,Salaried,Agricultural Loan,0,0,2,1,2,0
29,4,4.087422524642533,30376.19,364514.32,3,1585.69,640909.8,1386352.89,655,326165.4,8.31,60,0.0522,0.8948,Male,Married,Post Graduate,Business,Agricultural Loan,0,1,1,3,0,0
54,2,7.865441139051098,169845.09,2038141.14,1,6324.82,2642264.01,5863629.16,448,3429696.48,8.26,240,0.0372,1.6828,Male,Married,Post Graduate,Self-employed,Personal Loan,0,1,1,3,3,5
64,3,10.136656837690838,28897.87,346774.5,2,7325.14,601226.63,1934597.16,606,899329.47,9.97,120,0.2535,2.5934,Female,Single,Graduate,Business,Vehicle Loan,0,0,2,0,0,6
55,2,22.633151991185684,26228.84,314746.13,1,11602.34,384669.48,849800.54,832,903445.38,12.28,60,0.4424,2.8704,Female,Single,PhD,Government,Agricultural Loan,0,0,2,2,1,0
42,4,21.285664159084988,46878.83,562545.96,4,992.88,444490.26,1566023.33,359,196167.55,12.88,240,0.0212,0.3487,Male,Married,Graduate,Self-employed,Vehicle Loan,1,1,1,0,3,6
64,4,3.1313796508198566,32037.26,384447.12,1,3401.1,159916.14,792835.11,734,378237.23,13.85,60,0.1062,0.9838,Female,Divorced,High School,Business,Business Loan,0,0,0,1,0,1
44,3,29.31320920601326,23038.5,276462.06,1,7985.8,369079.64,429869.12,320,70270.79,7.52,180,0.3466,0.2542,Female,Single,PhD,Salaried,Vehicle Loan,1,0,2,2,2,6
37,2,22.564177625108524,20289.0,243467.95,0,8377.97,110375.78,184873.58,681,706717.19,8.52,48,0.4129,2.9027,Female,Divorced,PhD,Salaried,Business Loan,0,0,0,2,2,1
30,0,4.902997782600423,87109.63,1045315.53,4,35166.14,923436.41,1585014.12,544,1356257.0,12.3,240,0.4037,1.2975,Female,Divorced,Graduate,Self-employed,Education Loan,1,0,0,0,3,2
50,0,3.7348971278988707,18068.46,216821.49,3,7092.48,361250.66,1007268.46,372,138712.94,10.78,84,0.3925,0.6398,Female,Single,PhD,Student,Education Loan,1,0,2,2,4,2
43,3,2.6264065878154828,41516.76,498201.15,4,2694.43,164915.95,192238.38,748,175061.49,9.29,84,0.0649,0.3514,Female,Divorced,Post Graduate,Government,Personal Loan,0,0,0,3,1,5
52,4,21.953659999768266,68439.85,821278.16,2,13593.44,271534.59,790189.08,375,431221.68,8.44,36,0.1986,0.5251,Female,Married,Post Graduate,Business,Agricultural Loan,1,0,1,3,0,0
37,3,7.088596814169863,70452.71,845432.53,4,34688.97,434077.15,2046977.22,889,500135.93,8.96,36,0.4924,0.5916,Female,Divorced,Post Graduate,Business,Vehicle Loan,0,0,0,3,0,6
37,2,2.1890398554966284,25311.36,303736.31,0,12515.04,346616.24,362649.44,689,286822.72,10.01,48,0.4944,0.9443,Male,Married,High School,Government,Personal Loan,0,1,1,1,1,5
34,0,12.6548282828442,32089.66,385075.91,3,9665.84,217877.23,535924.72,876,230430.44,8.24,12,0.3012,0.5984,Female,Single,Graduate,Business,Home Loan,0,0,2,0,0,4
29,4,21.260952942012217,28563.47,342761.64,4,10129.57,359144.29,1452226.9,641,232413.69,13.75,84,0.3546,0.6781,Male,Married,Post Graduate,Self-employed,Vehicle Loan,0,1,1,3,3,6
60,2,9.136692475384613,14457.79,173493.5,3,6876.73,114875.83,185866.56,589,425395.69,7.75,12,0.4756,2.4519,Male,Single,High School,Student,Personal Loan,1,1,2,1,4,5
22,0,14.479367172539456,50136.79,601641.53,0,11278.97,633908.1,830569.22,867,707087.54,13.9,48,0.225,1.1753,Female,Divorced,High School,Self-employed,Education Loan,0,0,0,1,3,2
45,0,5.7802490457012645,37164.24,445970.84,1,2543.28,274477.33,967014.98,630,425303.45,12.89,120,0.0684,0.9537,Female,Single,Graduate,Student,Business Loan,0,0,2,0,4,1
59,1,12.87445562613756,86193.59,1034323.03,2,28829.55,2029021.55,2109783.99,558,394002.36,9.96,84,0.3345,0.3809,Male,Married,Post Graduate,Salaried,Education Loan,0,1,1,3,2,2
29,4,10.768266942753929,22160.73,265928.72,4,10638.28,273297.42,1149784.66,725,108293.08,12.18,180,0.4801,0.4072,Female,Single,PhD,Student,Education Loan,0,0,2,2,4,2
42,3,13.017552455625156,69788.04,837456.49,3,24328.32,1263428.66,1601283.4,305,885269.1,11.7,48,0.3486,1.0571,Male,Divorced,High School,Student,Business Loan,1,1,0,1,4,1
63,1,13.971347965437317,72805.04,873660.5,4,29242.91,1245881.44,3859014.4,305,424593.64,8.49,240,0.4017,0.486,Male,Divorced,PhD,Student,Personal Loan,1,1,0,2,4,5
24,0,2.76896525126765,37355.78,448269.4,0,7896.06,458836.06,1817225.2,490,311981.45,9.37,180,0.2114,0.696,Female,Married,High School,Business,Personal Loan,1,0,1,1,0,5
46,4,2.8010505681153965,10000.0,120000.0,1,482.32,64938.27,127801.38,447,542590.77,10.59,60,0.0482,4.5216,Female,Married,Post Graduate,Student,Personal Loan,1,0,1,3,4,5
49,4,7.8183175156473395,26701.08,320413.0,0,2254.67,340345.9,481303.78,704,225246.83,11.46,84,0.0844,0.703,Male,Single,High School,Government,Gold Loan,0,1,2,1,1,3
54,1,3.4727506234764594,106034.81,1272417.67,3,52097.81,1766788.76,3007942.08,557,317207.87,10.8,60,0.4913,0.2493,Female,Married,High School,Salaried,Vehicle Loan,1,0,1,1,2,6
43,2,7.583529409422881,43400.81,520809.76,4,10702.3,502500.83,2220417.67,778,482178.72,10.31,84,0.2466,0.9258,Female,Single,Graduate,Salaried,Gold Loan,0,0,2,0,2,3
57,2,0.7363195075158102,55052.35,660628.2,3,330.88,158786.25,607059.08,389,257083.51,10.1,12,0.006,0.3892,Male,Married,Graduate,Business,Gold Loan,1,1,1,0,0,3
31,3,10.522182322568149,34423.68,413084.19,0,16443.63,48661.81,87221.05,309,118593.82,10.49,48,0.4777,0.2871,Female,Divorced,PhD,Self-employed,Business Loan,1,0,0,2,3,1
26,4,6.402305986300995,31759.09,381109.08,4,7904.52,271259.68,1048278.46,386,104111.97,10.04,240,0.2489,0.2732,Female,Divorced,Graduate,Government,Agricultural Loan,1,0,0,0,1,0
38,1,26.76439049633579,11844.2,142130.36,3,4952.46,52767.67,202336.21,450,631963.08,10.79,48,0.4181,4.4464,Male,Married,Graduate,Self-employed,Home Loan,1,1,1,0,3,4
41,0,25.74472784386652,58503.6,702043.17,4,16043.39,1277857.56,6377659.79,329,431538.91,13.22,24,0.2742,0.6147,Female,Single,PhD,Student,Agricultural Loan,1,0,2,2,4,0
62,2,9.012565198011465,69411.56,832938.74,2,3529.66,350122.43,898492.6,427,419502.27,11.43,84,0.0509,0.5036,Female,Divorced,PhD,Self-employed,Home Loan,1,0,0,2,3,4
56,1,14.264553435530818,20526.72,246320.61,0,6317.81,206673.31,921641.84,377,174653.24,12.06,24,0.3078,0.709,Male,Single,Graduate,Government,Agricultural Loan,1,1,2,0,1,0
61,3,28.673763162351054,32620.2,391442.37,0,16267.7,566866.7,1579160.68,720,435199.81,11.18,36,0.4987,1.1118,Female,Divorced,Post Graduate,Business,Education Loan,0,0,0,3,0,2
58,3,15.722891209165157,30084.2,361010.34,2,522.53,594304.19,2728474.86,354,321141.25,11.5,120,0.0174,0.8896,Female,Married,High School,Business,Business Loan,0,0,1,1,0,1
54,4,25.452998111039967,46727.68,560732.15,1,19667.54,560143.5,765381.2,779,273744.51,11.05,48,0.4209,0.4882,Male,Married,Post Graduate,Student,Gold Loan,0,1,1,3,4,3
37,3,24.791243304390655,26196.52,314358.24,3,3084.39,135333.98,230237.0,604,416632.32,7.19,12,0.1177,1.3253,Male,Married,Post Graduate,Government,Agricultural Loan,0,1,1,3,1,0
57,3,28.2386691629314,63500.59,762007.14,1,12505.37,459146.78,2020162.0,845,560814.09,14.0,240,0.1969,0.736,Female,Divorced,Graduate,Business,Home Loan,0,0,0,0,0,4
45,2,9.1710192947699,37903.34,454840.11,4,7063.47,403150.35,1724355.21,404,1793935.54,7.24,84,0.1864,3.9441,Female,Married,Post Graduate,Student,Agricultural Loan,1,0,1,3,4,0
58,2,1.3033702874110331,10000.0,120000.0,3,4493.99,93856.76,208524.85,471,695394.54,9.77,240,0.4494,5.795,Female,Married,High School,Self-employed,Gold Loan,1,0,1,1,3,3
32,3,3.1186120123966443,47364.68,568376.21,3,11947.41,427204.51,1447024.23,798,878569.37,7.74,36,0.2522,1.5458,Male,Married,Post Graduate,Government,Agricultural Loan,0,1,1,3,1,0
43,4,17.138925567358292,66026.44,792317.32,3,14762.66,266260.71,673852.3,321,1070593.85,7.68,60,0.2236,1.3512,Female,Single,PhD,Business,Vehicle Loan,1,0,2,2,0,6
62,2,15.908339164822584,18192.47,218309.63,2,7440.95,400345.95,416867.98,586,240093.07,12.55,240,0.409,1.0998,Female,Married,Post Graduate,Government,Gold Loan,1,0,1,3,1,3
42,2,8.953590995221361,46408.42,556901.03,0,1134.85,78170.43,86332.71,690,342248.49,9.98,84,0.0245,0.6146,Male,Single,Graduate,Business,Education Loan,0,1,2,0,0,2
41,3,7.461398921979771,108877.19,1306526.24,2,4706.56,1210719.65,1473476.64,448,214501.41,12.61,24,0.0432,0.1642,Female,Single,Post Graduate,Business,Personal Loan,1,0,2,3,0,5
47,4,21.281442888388426,38841.32,466095.8,2,421.21,914611.8,3087993.42,571,256412.43,8.91,12,0.0108,0.5501,Male,Divorced,Post Graduate,Government,Education Loan,1,1,0,3,1,2
51,3,10.21508616007779,72040.04,864480.45,2,24781.16,1165150.39,2466519.62,598,314080.96,8.8,240,0.344,0.3633,Male,Married,PhD,Business,Gold Loan,1,1,1,2,0,3
26,0,18.11855357798414,27853.31,334239.7,1,7320.07,255538.65,402676.06,471,251569.8,8.76,12,0.2628,0.7527,Female,Divorced,Graduate,Self-employed,Agricultural Loan,0,0,0,0,3,0
